target_entity_code,target_entity_type,target_entity_label,property,property_label,class,class_label,Gini,proportion,objects_number,facts_number,Gini_times_proportion,gini_calculation_method,time_to_get_result,sampling,queries_number,percentage,queries_number_per_record,rankk
Q12299841,occupations,cricketer,P1038,relative,Q5,human,0.3076923076923077,0.00180474,72,136,0.0005553038263904287,model,0.08715060949325562,0,170,100,4,8
Q12299841,occupations,cricketer,P50,author,Q7725634,"literary work",0.5629139072847682,0.000827171,33,118,0.0004656262423962239,model,0.08715060949325562,0,170,100,4,9
Q12299841,occupations,cricketer,P180,depicts,Q3305213,painting,0.30864197530864196,0.00140368,56,106,0.0004332360099582391,model,0.08715060949325562,0,170,100,4,10
Q12299841,occupations,cricketer,P170,creator,Q3305213,painting,0.7068965517241382,0.000426119,17,99,0.0003012217415543389,model,0.08715060949325562,0,170,100,4,11
Q12299841,occupations,cricketer,P57,director,Q11424,film,0.29787234042553185,0.000827171,33,61,0.00024639145842944105,model,0.08715060949325562,0,170,100,4,12
Q12299841,occupations,cricketer,P58,screenwriter,Q11424,film,0.37349397590361444,0.000651711,26,57,0.00024341003568101205,model,0.08715060949325562,0,170,100,4,13
Q12299841,occupations,cricketer,P921,"main subject",Q3305213,painting,0.3111111111111111,0.00077704,31,59,0.00024174569355669745,model,0.08715060949325562,0,170,100,4,14
Q12299841,occupations,cricketer,P127,"owned by",Q3305213,painting,0.4520547945205478,0.000501316,20,53,0.00022662228074723538,model,0.08715060949325562,0,170,100,4,15
Q12299841,occupations,cricketer,P1040,"film editor",Q11424,film,0.4029850746268658,0.000501316,20,47,0.00020202284728756273,model,0.08715060949325562,0,170,100,4,16
Q12299841,occupations,cricketer,P86,composer,Q11424,film,0.3650793650793651,0.000501316,20,43,0.00018302011032929696,model,0.08715060949325562,0,170,100,4,17
Q12299841,occupations,cricketer,P162,producer,Q11424,film,0.1752577319587629,0.00100263,40,57,0.00017571899431884989,model,0.08715060949325562,0,170,100,4,18
Q12299841,occupations,cricketer,P50,author,Q3331189,"version, edition or translation",0.42857142857142844,0.000401053,16,40,0.0001718797557875136,model,0.08715060949325562,0,170,100,4,19
Q12299841,occupations,cricketer,P184,"doctoral advisor",Q5,human,0.5925925925925926,0.000275724,11,43,0.0001633918666128216,model,0.08715060949325562,0,170,100,4,20
Q1231865,occupations,pedagogue,P50,author,Q3331189,"version, edition or translation",0.5792611915964038,0.127043,4516,16951,0.07359111996087882,model,0.12137902975082397,0,403,100,4,1
Q1231865,occupations,pedagogue,P50,author,Q13442814,"scholarly article",0.9246743671663801,0.0172448,613,15663,0.015945800969786227,model,0.12137902975082397,0,403,100,4,2
Q1231865,occupations,pedagogue,P161,"cast member",Q11424,film,0.8163497480903628,0.0158945,565,5588,0.012975429928574983,model,0.12137902975082397,0,403,100,4,3
Q1231865,occupations,pedagogue,P138,"named after",Q79007,street,0.7978848413631022,0.014516,516,4590,0.011582090700856916,model,0.12137902975082397,0,403,100,4,4
Q1231865,occupations,pedagogue,P921,"main subject",Q13433827,"encyclopedia article",0.2685963274198568,0.0330548,1175,2038,0.008878405624056368,model,0.12137902975082397,0,403,100,4,5
Q1231865,occupations,pedagogue,P655,translator,Q3331189,"version, edition or translation",0.7510447761194028,0.0117309,417,2933,0.00881046703355532,model,0.12137902975082397,0,403,100,4,6
Q1231865,occupations,pedagogue,P1066,"student of",Q5,human,0.5134255492270139,0.0168228,598,1860,0.008637254295376665,model,0.12137902975082397,0,403,100,4,7
Q1231865,occupations,pedagogue,P184,"doctoral advisor",Q5,human,0.5621621621621621,0.013672,486,1734,0.007685903474577623,model,0.12137902975082397,0,403,100,4,8
Q1231865,occupations,pedagogue,P921,"main subject",Q3331189,"version, edition or translation",0.388963660834455,0.0191577,681,1548,0.007451662672750551,model,0.12137902975082397,0,403,100,4,9
Q1231865,occupations,pedagogue,P161,"cast member",Q5398426,"television series",0.7331855136733189,0.0101556,361,2345,0.0074459158420139004,model,0.12137902975082397,0,403,100,4,10
Q1231865,occupations,pedagogue,P50,author,Q7725634,"literary work",0.5650224215246638,0.0109151,388,1396,0.006167291179327919,model,0.12137902975082397,0,403,100,4,11
Q1231865,occupations,pedagogue,P98,editor,Q3331189,"version, edition or translation",0.29177861364857605,0.0185388,659,1202,0.005409235839716758,model,0.12137902975082397,0,403,100,4,12
Q1231865,occupations,pedagogue,P22,father,Q5,human,0.1580161476355248,0.0308043,1095,1506,0.004867574806900713,model,0.12137902975082397,0,403,100,4,13
Q1231865,occupations,pedagogue,P50,author,Q13433827,"encyclopedia article",0.9255342586472792,0.00475427,169,4370,0.0044002388306014625,model,0.12137902975082397,0,403,100,4,14
Q1231865,occupations,pedagogue,P3373,sibling,Q5,human,0.15144508670520232,0.0206487,734,996,0.0031271469784122006,model,0.12137902975082397,0,403,100,4,15
Q1231865,occupations,pedagogue,P170,creator,Q3305213,painting,0.8962264150943396,0.00340394,121,2211,0.003050704594661015,model,0.12137902975082397,0,403,100,4,16
Q1231865,occupations,pedagogue,P40,child,Q5,human,0.11784511784511782,0.0257968,917,1162,0.003040030749823418,model,0.12137902975082397,0,403,100,4,17
Q1231865,occupations,pedagogue,P58,screenwriter,Q11424,film,0.6648411829134722,0.00430416,153,760,0.0028615832837021755,model,0.12137902975082397,0,403,100,4,18
Q1231865,occupations,pedagogue,P9161,"thesis committee member",Q187685,"doctoral thesis",0.6070975918884663,0.00436042,155,634,0.0026472030478721775,model,0.12137902975082397,0,403,100,4,19
Q1231865,occupations,pedagogue,P57,director,Q11424,film,0.779411764705882,0.00337581,120,968,0.0026311478258279415,model,0.12137902975082397,0,403,100,4,20
Q1234713,occupations,theologian,P921,"main subject",Q13433827,"encyclopedia article",0.33766233766233766,0.0686439,2907,5871,0.023178455585360115,model,0.1413121183713277,0,338,100,4,1
Q1234713,occupations,theologian,P50,author,Q3331189,"version, edition or translation",0.5630850362557678,0.0391273,1657,5928,0.022031970178181474,model,0.1413121183713277,0,338,100,4,2
Q1234713,occupations,theologian,P1598,consecrator,Q5,human,0.6953400657014235,0.0295639,1252,6967,0.020556937879481974,model,0.1413121183713277,0,338,100,4,3
Q1234713,occupations,theologian,P50,author,Q13442814,"scholarly article",0.6545257843490804,0.0226215,958,4588,0.014806387433148811,model,0.1413121183713277,0,338,100,4,4
Q1234713,occupations,theologian,P22,father,Q5,human,0.2496294727927165,0.0418428,1772,2951,0.010445191758688365,model,0.1413121183713277,0,338,100,4,5
Q1234713,occupations,theologian,P50,author,Q7725634,"literary work",0.5081206496519722,0.0175211,742,2275,0.00890281994950916,model,0.1413121183713277,0,338,100,4,6
Q1234713,occupations,theologian,P138,"named after",Q79007,street,0.7550387596899225,0.0111927,474,3396,0.008450928524711876,model,0.1413121183713277,0,338,100,4,7
Q1234713,occupations,theologian,P180,depicts,Q3305213,painting,0.7976447969238164,0.0099412,421,3740,0.007929548737984998,model,0.1413121183713277,0,338,100,4,8
Q1234713,occupations,theologian,P1066,"student of",Q5,human,0.33669511249030254,0.0201894,855,1723,0.00679766514390443,model,0.1413121183713277,0,338,100,4,9
Q1234713,occupations,theologian,P3373,sibling,Q5,human,0.2144665461121158,0.0256441,1086,1679,0.005499791472709102,model,0.1413121183713277,0,338,100,4,10
Q1234713,occupations,theologian,P921,"main subject",Q3305213,painting,0.7840260798696003,0.00625753,265,2189,0.004906064161265769,model,0.1413121183713277,0,338,100,4,11
Q1234713,occupations,theologian,P40,child,Q5,human,0.1243243243243243,0.0382536,1620,2080,0.0047558479634797835,model,0.1413121183713277,0,338,100,4,12
Q1234713,occupations,theologian,P802,student,Q5,human,0.26567164179104474,0.0145222,615,1060,0.0038581326525181825,model,0.1413121183713277,0,338,100,4,13
Q1234713,occupations,theologian,P3342,"significant person",Q5,human,0.8711018711018713,0.00439208,186,2700,0.0038259450760336267,model,0.1413121183713277,0,338,100,4,14
Q1234713,occupations,theologian,P921,"main subject",Q19389637,"biographical article",0.03726356325744702,0.100357,4250,4579,0.0037396430575491707,model,0.1413121183713277,0,338,100,4,15
Q1234713,occupations,theologian,P921,"main subject",Q3331189,"version, edition or translation",0.4959612277867527,0.00736735,312,926,0.003653921062350158,model,0.1413121183713277,0,338,100,4,16
Q1234713,occupations,theologian,P737,"influenced by",Q5,human,0.4428152492668622,0.00672979,285,738,0.002980054925524941,model,0.1413121183713277,0,338,100,4,17
Q1234713,occupations,theologian,P184,"doctoral advisor",Q5,human,0.3439635535307516,0.00680063,288,590,0.002339169836757809,model,0.1413121183713277,0,338,100,4,18
Q1234713,occupations,theologian,P676,"lyrics by",Q856713,"Christian hymn",0.6795180722891564,0.00314057,133,697,0.0021340740894580227,model,0.1413121183713277,0,338,100,4,19
Q1234713,occupations,theologian,P180,depicts,Q11060274,print,0.6018237082066872,0.00309334,131,527,0.0018616474007668662,model,0.1413121183713277,0,338,100,4,20
Q1238570,occupations,"political scientist",P50,author,Q13442814,"scholarly article",0.781710400139482,0.069995,1252,10219,0.05471579476573106,model,0.09799125591913858,0,255,100,4,1
Q1238570,occupations,"political scientist",P50,author,Q3331189,"version, edition or translation",0.4549777117384844,0.0512663,917,2448,0.023325016026398512,model,0.09799125591913858,0,255,100,4,2
Q1238570,occupations,"political scientist",P184,"doctoral advisor",Q5,human,0.48867115737905686,0.0466819,835,2431,0.02281212145197699,model,0.09799125591913858,0,255,100,4,3
Q1238570,occupations,"political scientist",P50,author,Q7725634,"literary work",0.3342503438789547,0.0270588,484,970,0.009044399085224693,model,0.09799125591913858,0,255,100,4,4
Q1238570,occupations,"political scientist",P5030,"talk show guest",Q21191270,"television series episode",0.41446208112874783,0.00928048,166,401,0.0038464083114760515,model,0.09799125591913858,0,255,100,4,5
Q1238570,occupations,"political scientist",P40,child,Q5,human,0.13441372735938992,0.0253816,454,595,0.0034116303584258412,model,0.09799125591913858,0,255,100,4,6
Q1238570,occupations,"political scientist",P9161,"thesis committee member",Q187685,"doctoral thesis",0.56,0.00553475,99,351,0.0030994577067143736,model,0.09799125591913858,0,255,100,4,7
Q1238570,occupations,"political scientist",P9161,"thesis committee member",Q1907875,NULL,0.6250000000000001,0.00436071,78,338,0.0027254430592050095,model,0.09799125591913858,0,255,100,4,8
Q1238570,occupations,"political scientist",P737,"influenced by",Q5,human,0.5015015015015015,0.00464024,83,250,0.0023270880876963508,model,0.09799125591913858,0,255,100,4,9
Q1238570,occupations,"political scientist",P921,"main subject",Q13433827,"encyclopedia article",0.3595505617977528,0.00637334,114,242,0.0022915393327524918,model,0.09799125591913858,0,255,100,4,10
Q1238570,occupations,"political scientist",P1889,"different from",Q5,human,0.10175438596491226,0.0214681,384,471,0.0021844738754696878,model,0.09799125591913858,0,255,100,4,11
Q1238570,occupations,"political scientist",P22,father,Q5,human,0.1778202676864245,0.0120199,215,308,0.0021373823197060023,model,0.09799125591913858,0,255,100,4,12
Q1238570,occupations,"political scientist",P3373,sibling,Q5,human,0.1207207207207207,0.0136412,244,311,0.0016467745209289343,model,0.09799125591913858,0,255,100,4,13
Q1238570,occupations,"political scientist",P161,"cast member",Q11424,film,0.3418803418803419,0.0043048,77,157,0.0014717273061321812,model,0.09799125591913858,0,255,100,4,14
Q1238570,occupations,"political scientist",P655,translator,Q3331189,"version, edition or translation",0.8998272884283247,0.00162129,29,550,0.0014588802685985027,model,0.09799125591913858,0,255,100,4,15
Q1238570,occupations,"political scientist",P1066,"student of",Q5,human,0.20382165605095542,0.00698832,125,189,0.0014243700456403772,model,0.09799125591913858,0,255,100,4,16
Q1238570,occupations,"political scientist",P98,editor,Q3331189,"version, edition or translation",0.16666666666666666,0.00810645,145,203,0.0013510743370417993,model,0.09799125591913858,0,255,100,4,17
Q1238570,occupations,"political scientist",P138,"named after",Q79007,street,0.7689243027888445,0.00162129,29,222,0.0012466486711509193,model,0.09799125591913858,0,255,100,4,18
Q1238570,occupations,"political scientist",P802,student,Q5,human,0.15555555555555559,0.00531112,95,130,0.0008261741923060201,model,0.09799125591913858,0,255,100,4,19
Q1238570,occupations,"political scientist",P180,depicts,Q3305213,painting,0.5268817204301075,0.00122994,22,71,0.0006480347654420734,model,0.09799125591913858,0,255,100,4,20
Q1281618,occupations,sculptor,P170,creator,Q860861,sculpture,0.5636031499173022,0.16024,8839,31670,0.09031178263844082,model,0.20476977427800497,0,448,100,4,1
Q1281618,occupations,sculptor,P170,creator,Q3305213,painting,0.8919312790452905,0.0604956,3337,58420,0.05395795359355585,model,0.20476977427800497,0,448,100,4,2
Q1281618,occupations,sculptor,P10661,"exhibited creator",Q667276,"art exhibition",0.8027410670582474,0.0292235,1612,14732,0.02345894019502719,model,0.20476977427800497,0,448,100,4,3
Q1281618,occupations,sculptor,P10661,"exhibited creator",Q1656682,event,0.8090032154340833,0.0269212,1485,14065,0.02177933276988477,model,0.20476977427800497,0,448,100,4,4
Q1281618,occupations,sculptor,P170,creator,Q838948,"work of art",0.5809220985691572,0.0358405,1977,7458,0.02082056142693613,model,0.20476977427800497,0,448,100,4,5
Q1281618,occupations,sculptor,P1066,"student of",Q5,human,0.5055317227365093,0.039702,2190,6668,0.02007060192514558,model,0.20476977427800497,0,448,100,4,6
Q1281618,occupations,sculptor,P921,"main subject",Q13433827,"encyclopedia article",0.15525027030464925,0.120393,6641,9082,0.018691050653417734,model,0.20476977427800497,0,448,100,4,7
Q1281618,occupations,sculptor,P170,creator,Q11060274,print,0.8982939272587633,0.0168054,927,17302,0.015096145294118554,model,0.20476977427800497,0,448,100,4,8
Q1281618,occupations,sculptor,P170,creator,Q93184,drawing,0.869645583862413,0.0147024,811,11632,0.012785891635619676,model,0.20476977427800497,0,448,100,4,9
Q1281618,occupations,sculptor,P802,student,Q5,human,0.20128068303094984,0.0339189,1871,2814,0.0068272177435308844,model,0.20476977427800497,0,448,100,4,10
Q1281618,occupations,sculptor,P3373,sibling,Q5,human,0.17708560226530173,0.0342452,1889,2702,0.0060643335450618185,model,0.20476977427800497,0,448,100,4,11
Q1281618,occupations,sculptor,P22,father,Q5,human,0.15843054082714744,0.0359674,1984,2731,0.005698341092457724,model,0.20476977427800497,0,448,100,4,12
Q1281618,occupations,sculptor,P50,author,Q3331189,"version, edition or translation",0.5194485475135402,0.00884683,488,1543,0.0045954730912530165,model,0.20476977427800497,0,448,100,4,13
Q1281618,occupations,sculptor,P161,"cast member",Q11424,film,0.6978723404255316,0.00643571,355,1995,0.004491301478418878,model,0.20476977427800497,0,448,100,4,14
Q1281618,occupations,sculptor,P138,"named after",Q79007,street,0.4203208556149733,0.00982578,542,1328,0.004129981395248736,model,0.20476977427800497,0,448,100,4,15
Q1281618,occupations,sculptor,P180,depicts,Q3305213,painting,0.34452018877818563,0.0113305,625,1282,0.0039035753156463084,model,0.20476977427800497,0,448,100,4,16
Q1281618,occupations,sculptor,P710,participant,Q29023906,"temporary exhibition",0.28610653487095,0.0117837,650,1171,0.003371390070269167,model,0.20476977427800497,0,448,100,4,17
Q1281618,occupations,sculptor,P710,participant,Q124312714,"documenta edition",0.2114967462039046,0.0131796,727,1117,0.0027874428398730745,model,0.20476977427800497,0,448,100,4,18
